X,Graphic Profile 1
1095.9482309,-7.4691
1096.44716047,-7.4008
1096.94609004,-6.94560000001
1097.44501961,-6.5206
1097.94394918,-6.336
1098.44287875,-6.2371
1098.94180832,-6.1626
1099.44073789,-6.10769999999
1099.93966746,-6.087
1100.43859702,-6.0524
1100.93752659,-6.0843
1101.43645616,-6.16529999999
1101.93538573,-6.177
1102.4343153,-6.276
1102.93324487,-6.351
1103.43217444,-6.46610000001
1103.93110401,-6.54210000001
1104.43003358,-6.88
1104.92896315,-7.0987
1105.42789272,-7.4328
1105.92682229,-7.6538
1106.42575186,-7.6661
1106.92468143,-7.6431
1107.42361099,-7.5958
1107.92254056,-7.73910000001
1108.42147013,-7.74129999999
1108.9203997,-7.7116
1109.41932927,-7.3582
1109.91825884,-6.9002
1110.41718841,-6.7203
1110.91611798,-6.60799999999
1111.41504755,-6.5707
1111.91397712,-6.60980000001
1112.41290669,-6.6612
1112.91183626,-6.8196
1113.41076582,-7.303
1113.90969539,-7.50659999999
1114.40862496,-7.63400000001
1114.90755453,-7.71950000001
1115.4064841,-7.765
1115.90541367,-7.8462
1116.40434324,-7.7789
1116.90327281,-7.315
1117.40220238,-6.928
1117.90113195,-6.7243
1118.40006152,-6.5638
1118.89899109,-6.41800000001
1119.39792066,-6.33779999999
1119.89685023,-6.26059999999
1120.3957798,-6.19620000001
1120.89470936,-6.12330000001
1121.39363893,-6.0748
1121.8925685,-6.0025
1122.39149807,-5.96369999999
1122.89042764,-5.9243
1123.38935721,-5.9145
1123.88828678,-5.893
1124.38721635,-5.8845
1124.88614592,-5.9105
1125.38507549,-5.9394
1125.88400506,-5.9745
1126.38293463,-5.98850000001
1126.8818642,-5.96460000001
1127.38079376,-5.9522
1127.87972333,-5.9834
1128.37865291,-6.00810000001
1128.87758247,-6.0355
1129.37651204,-6.08199999999
1129.87544161,-6.12270000001
1130.37437118,-6.1878
1130.87330075,-6.30560000001
1131.37223032,-6.42539999999
1131.87115989,-6.49430000001
1132.37008946,-6.56660000001
1132.86901903,-6.6176
1133.3679486,-6.7108
1133.86687817,-7.15180000001
1134.36580774,-7.7206
1134.8647373,-8.00290000001
1135.36366687,-8.0598
1135.86259644,-7.8674
1136.36152601,-7.74430000001
1136.86045558,-7.465
1137.35938515,-7.4336
1137.85831472,-7.90700000001
1138.35724429,-8.11
1138.85617386,-7.9385
1139.35510343,-7.62330000001
1139.854033,-7.0794
1140.35296257,-6.6168
1140.85189214,-6.3156
1141.3508217,-6.0558
1141.84975127,-5.8952
1142.34868084,-5.77439999999
1142.84761041,-5.6885
1143.34653998,-5.6724
1143.84546955,-5.7252
1144.34439912,-5.7156
1144.84332869,-5.6654
1145.34225826,-5.65429999999
1145.84118783,-5.69349999999
1146.3401174,-5.74460000001
1146.83904697,-5.7781
1147.33797654,-5.79399999999
1147.83690611,-5.83259999999

